school,student,test,motive,M,m,N.m,n.m,w
52,3601,-1.425072559,-0.766894198,500,100,165,60,13.75
52,3602,-0.59265881,0.73735874,500,100,165,60,13.75
52,3603,-1.344938624,0.108202162,500,100,165,60,13.75
52,3604,-0.516022399,1.211684585,500,100,165,60,13.75
52,3605,-0.688486706,0.885776385,500,100,165,60,13.75
52,3606,-1.108224026,-1.940896691,500,100,165,60,13.75
52,3607,-0.694657391,-0.051571222,500,100,165,60,13.75
52,3608,-0.773348307,-0.896807312,500,100,165,60,13.75
52,3609,-0.698119418,1.873599203,500,100,165,60,13.75
52,3610,-1.082850549,0.557536578,500,100,165,60,13.75
52,3611,-0.84020448,0.036756145,500,100,165,60,13.75
52,3612,-1.548823215,-1.4321988,500,100,165,60,13.75
52,3613,-0.736523675,0.264746119,500,100,165,60,13.75
52,3614,-1.35973362,-1.013492025,500,100,165,60,13.75
52,3615,-1.598367784,-2.236915867,500,100,165,60,13.75
52,3616,-1.128557268,0.834731403,500,100,165,60,13.75
52,3617,-1.511424569,-1.261606886,500,100,165,60,13.75
52,3618,-0.681337156,-0.373814035,500,100,165,60,13.75
52,3619,-0.935661739,-0.667344289,500,100,165,60,13.75
52,3620,-0.239573012,1.740833859,500,100,165,60,13.75
52,3621,-0.664227683,1.016104856,500,100,165,60,13.75
52,3622,-1.005838171,0.335685272,500,100,165,60,13.75
52,3623,-0.931552123,0.492290657,500,100,165,60,13.75
52,3624,-0.435509703,1.989932036,500,100,165,60,13.75
52,3625,-0.368620711,2.413760494,500,100,165,60,13.75
52,3626,-1.217792041,-1.043708467,500,100,165,60,13.75
52,3627,-0.668339826,1.355826226,500,100,165,60,13.75
52,3628,-0.955390249,-0.167316154,500,100,165,60,13.75
52,3629,-1.022470901,0.26446081,500,100,165,60,13.75
52,3630,-0.518139521,1.833190347,500,100,165,60,13.75
52,3631,0.029771626,2.373676015,500,100,165,60,13.75
52,3632,-1.203449876,-0.897638764,500,100,165,60,13.75
52,3633,-0.914433458,-0.231951254,500,100,165,60,13.75
52,3634,-0.514085663,1.724375749,500,100,165,60,13.75
52,3635,-0.407596962,1.419767718,500,100,165,60,13.75
52,3636,-0.861085425,-0.624300993,500,100,165,60,13.75
317,20370,1.441898313,0.594504528,500,100,159,74,10.74324324
317,20371,2.338062717,2.229354254,500,100,159,74,10.74324324
317,20372,-0.107157786,-0.473650235,500,100,159,74,10.74324324
317,20373,0.453764701,-0.18369215,500,100,159,74,10.74324324
317,20374,-0.040742786,-0.290994586,500,100,159,74,10.74324324
317,20375,-0.097702435,-1.096771665,500,100,159,74,10.74324324
317,20376,0.839723568,0.566675346,500,100,159,74,10.74324324
317,20377,-0.358498613,-0.589303984,500,100,159,74,10.74324324
317,20378,1.267076906,0.428489409,500,100,159,74,10.74324324
317,20379,0.641681957,0.477558863,500,100,159,74,10.74324324
317,20380,-0.563418812,-1.08745498,500,100,159,74,10.74324324
317,20381,-0.256859107,-0.978548977,500,100,159,74,10.74324324
317,20382,1.780297233,1.308045395,500,100,159,74,10.74324324
317,20383,1.883290586,1.681360159,500,100,159,74,10.74324324
317,20384,0.691600216,0.117840861,500,100,159,74,10.74324324
317,20385,-0.02226277,-0.240723483,500,100,159,74,10.74324324
317,20386,-0.542556526,-1.189212088,500,100,159,74,10.74324324
317,20387,2.512222939,2.293351691,500,100,159,74,10.74324324
317,20388,-0.504256585,-1.280758692,500,100,159,74,10.74324324
317,20389,1.138850565,0.704030425,500,100,159,74,10.74324324
317,20390,0.954076088,0.270809332,500,100,159,74,10.74324324
317,20391,1.198793166,1.221853379,500,100,159,74,10.74324324
317,20392,1.961781333,1.705813886,500,100,159,74,10.74324324
317,20393,2.323339123,1.870431743,500,100,159,74,10.74324324
317,20394,2.029121149,1.923812987,500,100,159,74,10.74324324
317,20395,0.729362487,0.208513631,500,100,159,74,10.74324324
317,20396,0.025386902,-0.783193947,500,100,159,74,10.74324324
317,20397,1.395064327,1.164566382,500,100,159,74,10.74324324
317,20398,0.693845009,-0.062815375,500,100,159,74,10.74324324
317,20399,0.904460628,0.601455246,500,100,159,74,10.74324324
317,20400,0.413304874,-0.53627149,500,100,159,74,10.74324324
317,20401,1.67200515,1.281648119,500,100,159,74,10.74324324
317,20402,1.438337416,0.926120891,500,100,159,74,10.74324324
317,20403,1.078919249,0.684265675,500,100,159,74,10.74324324
317,20404,0.478458729,-0.200765439,500,100,159,74,10.74324324
317,20405,0.212222069,-0.311063968,500,100,159,74,10.74324324
317,20406,-0.360276798,-1.247162657,500,100,159,74,10.74324324
317,20407,0.840256639,0.371629341,500,100,159,74,10.74324324
317,20408,-0.415531523,-0.929648371,500,100,159,74,10.74324324
317,20409,0.417471583,-0.337847127,500,100,159,74,10.74324324
317,20410,0.71279883,0.4916726,500,100,159,74,10.74324324
317,20411,0.112606107,-0.733739477,500,100,159,74,10.74324324
317,20412,-0.29342904,-1.224697956,500,100,159,74,10.74324324
317,20413,0.928935261,0.270030016,500,100,159,74,10.74324324
317,20414,-0.096961858,-0.950081708,500,100,159,74,10.74324324
317,20415,1.414068541,0.909017431,500,100,159,74,10.74324324
317,20416,0.786167468,-0.114386296,500,100,159,74,10.74324324
317,20417,0.907395416,0.055183456,500,100,159,74,10.74324324
317,20418,0.486737419,-0.086205059,500,100,159,74,10.74324324
317,20419,-0.129063647,-0.570499553,500,100,159,74,10.74324324
317,20420,0.331652841,-0.075776043,500,100,159,74,10.74324324
317,20421,1.286950807,0.992512328,500,100,159,74,10.74324324
317,20422,-0.427843659,-1.450640874,500,100,159,74,10.74324324
317,20423,0.188362755,-0.661353438,500,100,159,74,10.74324324
317,20424,-0.282056645,-0.735079088,500,100,159,74,10.74324324
317,20425,0.26922067,-0.11887954,500,100,159,74,10.74324324
317,20426,0.503356129,-0.062760118,500,100,159,74,10.74324324
317,20427,0.921450599,0.593511992,500,100,159,74,10.74324324
317,20428,0.326986272,-0.611234135,500,100,159,74,10.74324324
317,20429,0.956550771,0.713206258,500,100,159,74,10.74324324
317,20430,0.384307731,-0.217008323,500,100,159,74,10.74324324
317,20431,0.806825676,-0.109775496,500,100,159,74,10.74324324
317,20432,1.273767117,0.754737541,500,100,159,74,10.74324324
317,20433,-1.598920241,-2.424244677,500,100,159,74,10.74324324
317,20434,-0.671001074,-1.264358723,500,100,159,74,10.74324324
317,20435,0.314574806,-0.828339478,500,100,159,74,10.74324324
317,20436,1.195686199,1.037302748,500,100,159,74,10.74324324
317,20437,0.501838286,-0.410711539,500,100,159,74,10.74324324
317,20438,1.225941865,0.943048979,500,100,159,74,10.74324324
317,20439,1.740282796,0.871539246,500,100,159,74,10.74324324
317,20440,0.726589137,0.166502854,500,100,159,74,10.74324324
317,20441,-0.280504231,-0.757822538,500,100,159,74,10.74324324
317,20442,1.13911001,0.524311068,500,100,159,74,10.74324324
317,20443,1.060357853,0.499850756,500,100,159,74,10.74324324
315,20322,0.651157306,0.020130146,500,100,248,23,53.91304348
315,20323,0.171652644,-0.66398173,500,100,248,23,53.91304348
315,20324,1.756821514,0.951094563,500,100,248,23,53.91304348
315,20325,0.480712814,-0.386918889,500,100,248,23,53.91304348
315,20326,1.349473874,0.943954017,500,100,248,23,53.91304348
315,20327,0.616879625,-0.129846172,500,100,248,23,53.91304348
315,20328,0.035637043,-0.884966079,500,100,248,23,53.91304348
315,20329,0.480865993,-0.916161574,500,100,248,23,53.91304348
315,20330,0.531192001,-0.089517655,500,100,248,23,53.91304348
315,20331,0.436912703,-0.513931837,500,100,248,23,53.91304348
315,20332,0.087779003,-0.33532077,500,100,248,23,53.91304348
315,20333,1.505618374,2.121383436,500,100,248,23,53.91304348
315,20334,0.518250561,0.417289363,500,100,248,23,53.91304348
315,20335,0.352654889,-0.356694361,500,100,248,23,53.91304348
315,20336,-0.008281585,-0.910334685,500,100,248,23,53.91304348
315,20337,0.822522614,-0.210009084,500,100,248,23,53.91304348
315,20338,-0.3706099,-1.422643632,500,100,248,23,53.91304348
315,20339,1.046229924,0.911402844,500,100,248,23,53.91304348
315,20340,-0.469951459,-1.636458431,500,100,248,23,53.91304348
315,20341,0.200972834,-0.644633711,500,100,248,23,53.91304348
315,20342,0.673737652,-0.448560061,500,100,248,23,53.91304348
315,20343,0.431297599,0.39000243,500,100,248,23,53.91304348
315,20344,0.73739868,0.87684327,500,100,248,23,53.91304348
63,4417,1.913314336,-0.598923985,500,100,191,88,10.85227273
63,4418,1.68924484,-1.382598608,500,100,191,88,10.85227273
63,4419,2.675579322,0.618181569,500,100,191,88,10.85227273
63,4420,2.361724861,0.607389369,500,100,191,88,10.85227273
63,4421,2.651642465,0.807915072,500,100,191,88,10.85227273
63,4422,3.031185722,1.731694521,500,100,191,88,10.85227273
63,4423,2.328222724,0.182206696,500,100,191,88,10.85227273
63,4424,2.128105458,-0.532121112,500,100,191,88,10.85227273
63,4425,2.676940753,0.599943282,500,100,191,88,10.85227273
63,4426,1.839595224,-1.169823364,500,100,191,88,10.85227273
63,4427,2.105409758,-0.235605386,500,100,191,88,10.85227273
63,4428,2.721007262,1.147535122,500,100,191,88,10.85227273
63,4429,2.558515176,-0.045611265,500,100,191,88,10.85227273
63,4430,2.353933557,-0.157498932,500,100,191,88,10.85227273
63,4431,2.706237806,0.45955035,500,100,191,88,10.85227273
63,4432,1.871168917,-0.448416578,500,100,191,88,10.85227273
63,4433,1.384625738,-1.175696002,500,100,191,88,10.85227273
63,4434,1.551093903,-0.94590876,500,100,191,88,10.85227273
63,4435,2.097131488,0.221366739,500,100,191,88,10.85227273
63,4436,2.131079839,-0.512987953,500,100,191,88,10.85227273
63,4437,2.695108183,0.064773592,500,100,191,88,10.85227273
63,4438,1.362687794,-1.375648677,500,100,191,88,10.85227273
63,4439,2.44746176,-0.249380301,500,100,191,88,10.85227273
63,4440,1.867905391,-1.330301586,500,100,191,88,10.85227273
63,4441,1.728131618,-2.154829585,500,100,191,88,10.85227273
63,4442,2.314336377,-0.292853792,500,100,191,88,10.85227273
63,4443,1.003059149,-2.95781299,500,100,191,88,10.85227273
63,4444,1.480646543,-1.100469892,500,100,191,88,10.85227273
63,4445,2.616006516,0.560741836,500,100,191,88,10.85227273
63,4446,2.541888396,0.426146888,500,100,191,88,10.85227273
63,4447,2.587838949,-0.182406282,500,100,191,88,10.85227273
63,4448,3.046708434,1.247499613,500,100,191,88,10.85227273
63,4449,1.692065665,-1.326039239,500,100,191,88,10.85227273
63,4450,1.783728176,-0.699995998,500,100,191,88,10.85227273
63,4451,1.517282394,-1.324829291,500,100,191,88,10.85227273
63,4452,2.142029583,-0.578538444,500,100,191,88,10.85227273
63,4453,1.870735549,-1.210222493,500,100,191,88,10.85227273
63,4454,2.404191136,0.578078574,500,100,191,88,10.85227273
63,4455,2.614769297,0.912327911,500,100,191,88,10.85227273
63,4456,2.412346892,-0.679431642,500,100,191,88,10.85227273
63,4457,3.080473824,1.029267466,500,100,191,88,10.85227273
63,4458,2.47829611,0.100339857,500,100,191,88,10.85227273
63,4459,2.648136766,0.995246038,500,100,191,88,10.85227273
63,4460,2.776141667,1.466373051,500,100,191,88,10.85227273
63,4461,3.044033606,1.144589281,500,100,191,88,10.85227273
63,4462,2.186057176,-0.637370278,500,100,191,88,10.85227273
63,4463,1.965347168,-0.517924153,500,100,191,88,10.85227273
63,4464,1.878555425,-0.077449212,500,100,191,88,10.85227273
63,4465,1.406150204,-1.386281431,500,100,191,88,10.85227273
63,4466,2.400257573,-0.211367842,500,100,191,88,10.85227273
63,4467,2.191934578,0.129492732,500,100,191,88,10.85227273
63,4468,2.786655732,0.655326138,500,100,191,88,10.85227273
63,4469,2.350354969,-0.013233388,500,100,191,88,10.85227273
63,4470,2.030297341,-0.872926351,500,100,191,88,10.85227273
63,4471,2.447337231,0.217119991,500,100,191,88,10.85227273
63,4472,2.134100734,0.010893534,500,100,191,88,10.85227273
63,4473,1.29493661,-1.293570164,500,100,191,88,10.85227273
63,4474,2.550550645,0.947469655,500,100,191,88,10.85227273
63,4475,2.284743317,0.63600949,500,100,191,88,10.85227273
63,4476,2.732365266,0.698348682,500,100,191,88,10.85227273
63,4477,2.633363706,0.830998329,500,100,191,88,10.85227273
63,4478,2.620860737,0.709570983,500,100,191,88,10.85227273
63,4479,1.671800691,-1.346956521,500,100,191,88,10.85227273
63,4480,2.2558611,-0.061945367,500,100,191,88,10.85227273
63,4481,2.402424452,0.657077194,500,100,191,88,10.85227273
63,4482,2.149613047,0.138884529,500,100,191,88,10.85227273
63,4483,2.501251365,0.417777441,500,100,191,88,10.85227273
63,4484,3.552123088,2.000438525,500,100,191,88,10.85227273
63,4485,1.718534991,-0.50127032,500,100,191,88,10.85227273
63,4486,2.12755616,-1.49561394,500,100,191,88,10.85227273
63,4487,1.658220932,-1.382230374,500,100,191,88,10.85227273
63,4488,3.562690429,1.867606811,500,100,191,88,10.85227273
63,4489,2.400313094,-0.120879108,500,100,191,88,10.85227273
63,4490,2.170764368,-0.496316725,500,100,191,88,10.85227273
63,4491,2.856802752,1.03492154,500,100,191,88,10.85227273
63,4492,2.701189523,-0.025337079,500,100,191,88,10.85227273
63,4493,2.652956463,0.48502381,500,100,191,88,10.85227273
63,4494,2.906333333,1.084071356,500,100,191,88,10.85227273
63,4495,2.691134387,0.751620602,500,100,191,88,10.85227273
63,4496,2.137511208,-0.707705978,500,100,191,88,10.85227273
63,4497,1.977379956,-0.312620615,500,100,191,88,10.85227273
63,4498,2.388818136,0.400892549,500,100,191,88,10.85227273
63,4499,2.743192023,0.579080731,500,100,191,88,10.85227273
63,4500,2.533818078,0.203520679,500,100,191,88,10.85227273
63,4501,1.736675712,-0.969067385,500,100,191,88,10.85227273
63,4502,2.611686953,0.358422841,500,100,191,88,10.85227273
63,4503,2.372855681,-0.040595497,500,100,191,88,10.85227273
63,4504,2.227920093,0.311789451,500,100,191,88,10.85227273
492,32122,0.257334092,-1.524004888,500,100,118,60,9.833333333
492,32123,0.075882905,-1.210347196,500,100,118,60,9.833333333
492,32124,0.254920002,-1.085025771,500,100,118,60,9.833333333
492,32125,0.646426939,-0.847060458,500,100,118,60,9.833333333
492,32126,1.133522651,2.051990978,500,100,118,60,9.833333333
492,32127,-0.286803598,-1.116637714,500,100,118,60,9.833333333
492,32128,1.088817889,2.403325275,500,100,118,60,9.833333333
492,32129,0.718944284,0.209320886,500,100,118,60,9.833333333
492,32130,0.878657458,1.202313867,500,100,118,60,9.833333333
492,32131,0.553468982,0.348767026,500,100,118,60,9.833333333
492,32132,0.245231998,-1.050794674,500,100,118,60,9.833333333
492,32133,0.439168707,-0.902189488,500,100,118,60,9.833333333
492,32134,0.864921496,0.769436741,500,100,118,60,9.833333333
492,32135,0.13540727,-1.237787438,500,100,118,60,9.833333333
492,32136,0.042427108,-0.536847851,500,100,118,60,9.833333333
492,32137,0.725678278,0.402060331,500,100,118,60,9.833333333
492,32138,-0.280603543,-1.645697642,500,100,118,60,9.833333333
492,32139,0.348835397,-0.169234368,500,100,118,60,9.833333333
492,32140,-0.081225597,-1.433188665,500,100,118,60,9.833333333
492,32141,-0.164999529,-0.809693438,500,100,118,60,9.833333333
492,32142,0.762085319,0.493598581,500,100,118,60,9.833333333
492,32143,0.70538694,0.471123719,500,100,118,60,9.833333333
492,32144,0.284804963,-0.339155452,500,100,118,60,9.833333333
492,32145,1.48878813,2.737963117,500,100,118,60,9.833333333
492,32146,0.960850894,1.119373084,500,100,118,60,9.833333333
492,32147,-0.082051258,-1.410346791,500,100,118,60,9.833333333
492,32148,0.407157978,-0.75970515,500,100,118,60,9.833333333
492,32149,0.81130263,0.933886189,500,100,118,60,9.833333333
492,32150,0.712470021,-0.269233083,500,100,118,60,9.833333333
492,32151,0.690467353,0.195381355,500,100,118,60,9.833333333
492,32152,0.601154495,-0.758777607,500,100,118,60,9.833333333
492,32153,0.580161995,-0.243461513,500,100,118,60,9.833333333
492,32154,-0.055910884,-1.402958561,500,100,118,60,9.833333333
492,32155,0.789648631,1.522637498,500,100,118,60,9.833333333
492,32156,-0.045882984,-1.772357119,500,100,118,60,9.833333333
492,32157,0.733141438,1.112391825,500,100,118,60,9.833333333
492,32158,0.469436081,0.372801339,500,100,118,60,9.833333333
492,32159,1.281848228,1.450165009,500,100,118,60,9.833333333
492,32160,0.592137622,0.384224789,500,100,118,60,9.833333333
492,32161,0.947819812,0.529724141,500,100,118,60,9.833333333
492,32162,0.645559003,0.684993073,500,100,118,60,9.833333333
492,32163,1.120294848,1.022569948,500,100,118,60,9.833333333
492,32164,0.355124769,0.128363649,500,100,118,60,9.833333333
492,32165,-0.297588256,-1.718357078,500,100,118,60,9.833333333
492,32166,0.508551358,-0.05379177,500,100,118,60,9.833333333
492,32167,0.750952382,-0.382651397,500,100,118,60,9.833333333
492,32168,0.24491284,-0.788629774,500,100,118,60,9.833333333
492,32169,1.346449173,1.719833526,500,100,118,60,9.833333333
492,32170,0.359231502,-0.605640311,500,100,118,60,9.833333333
492,32171,0.847536416,1.088360404,500,100,118,60,9.833333333
492,32172,0.091619902,-0.756349802,500,100,118,60,9.833333333
492,32173,0.563357641,-0.353932087,500,100,118,60,9.833333333
492,32174,0.795541869,1.270071114,500,100,118,60,9.833333333
492,32175,-0.09786684,-1.20420904,500,100,118,60,9.833333333
492,32176,0.391413735,0.004494285,500,100,118,60,9.833333333
492,32177,0.647486741,0.286449831,500,100,118,60,9.833333333
492,32178,1.135177023,1.762804784,500,100,118,60,9.833333333
492,32179,0.629828223,0.125676883,500,100,118,60,9.833333333
492,32180,0.342723131,0.043315376,500,100,118,60,9.833333333
492,32181,1.07102924,1.563595649,500,100,118,60,9.833333333
206,13578,-0.826170465,-1.185854437,500,100,115,53,10.8490566
206,13579,-0.028537194,-0.41204255,500,100,115,53,10.8490566
206,13580,-0.081679336,-0.416378313,500,100,115,53,10.8490566
206,13581,-1.104613567,-1.884979647,500,100,115,53,10.8490566
206,13582,0.253771903,0.234849839,500,100,115,53,10.8490566
206,13583,-0.55244565,-0.07142539,500,100,115,53,10.8490566
206,13584,0.376912508,0.386073676,500,100,115,53,10.8490566
206,13585,-0.551694839,-0.781083582,500,100,115,53,10.8490566
206,13586,0.011587376,-0.048976348,500,100,115,53,10.8490566
206,13587,-0.443751466,-0.590554538,500,100,115,53,10.8490566
206,13588,-0.927023495,-1.336746188,500,100,115,53,10.8490566
206,13589,0.388917759,1.025707439,500,100,115,53,10.8490566
206,13590,-0.328033398,-0.689538345,500,100,115,53,10.8490566
206,13591,-0.043184019,-0.088532463,500,100,115,53,10.8490566
206,13592,-0.298506708,-0.355681077,500,100,115,53,10.8490566
206,13593,0.641013854,0.575421056,500,100,115,53,10.8490566
206,13594,1.368961497,1.547538205,500,100,115,53,10.8490566
206,13595,0.891605012,1.163688892,500,100,115,53,10.8490566
206,13596,-0.646759963,-0.758053097,500,100,115,53,10.8490566
206,13597,-0.090298139,0.305998762,500,100,115,53,10.8490566
206,13598,-0.039352352,-0.189255594,500,100,115,53,10.8490566
206,13599,-0.05394592,-0.199366581,500,100,115,53,10.8490566
206,13600,0.587890725,0.45455399,500,100,115,53,10.8490566
206,13601,-0.029256449,0.102300219,500,100,115,53,10.8490566
206,13602,0.297351288,0.116722583,500,100,115,53,10.8490566
206,13603,-0.861447594,-0.728849499,500,100,115,53,10.8490566
206,13604,-0.543106098,-0.408952071,500,100,115,53,10.8490566
206,13605,-0.208876373,-0.583672448,500,100,115,53,10.8490566
206,13606,-1.056361121,-1.820890222,500,100,115,53,10.8490566
206,13607,-0.134312397,-0.593062838,500,100,115,53,10.8490566
206,13608,-0.105395632,-0.320740656,500,100,115,53,10.8490566
206,13609,-0.627236828,-0.829861097,500,100,115,53,10.8490566
206,13610,0.058558917,-0.180200275,500,100,115,53,10.8490566
206,13611,-0.570936384,-0.744087962,500,100,115,53,10.8490566
206,13612,-0.065416703,-0.162348923,500,100,115,53,10.8490566
206,13613,-0.653052593,-1.032613744,500,100,115,53,10.8490566
206,13614,-0.061074762,-0.513846834,500,100,115,53,10.8490566
206,13615,0.029638654,0.227732203,500,100,115,53,10.8490566
206,13616,0.055164795,0.237767143,500,100,115,53,10.8490566
206,13617,-0.227392804,-0.209800344,500,100,115,53,10.8490566
206,13618,0.087302615,0.118629835,500,100,115,53,10.8490566
206,13619,-0.80566635,-1.143539358,500,100,115,53,10.8490566
206,13620,0.24966365,0.126232164,500,100,115,53,10.8490566
206,13621,-1.858955846,-2.647666213,500,100,115,53,10.8490566
206,13622,0.047539743,0.319736696,500,100,115,53,10.8490566
206,13623,-0.200400035,-0.183885217,500,100,115,53,10.8490566
206,13624,0.00140417,-0.045341041,500,100,115,53,10.8490566
206,13625,0.011029521,-0.194399617,500,100,115,53,10.8490566
206,13626,0.26855806,0.654188301,500,100,115,53,10.8490566
206,13627,0.663344104,1.174594051,500,100,115,53,10.8490566
206,13628,-0.176332161,0.125718163,500,100,115,53,10.8490566
206,13629,-0.436612802,-0.477439277,500,100,115,53,10.8490566
206,13630,0.665637426,0.804936273,500,100,115,53,10.8490566
80,5565,0.48397151,-0.61714196,500,100,244,41,29.75609756
80,5566,0.117505167,-1.710723381,500,100,244,41,29.75609756
80,5567,1.183932443,0.048825882,500,100,244,41,29.75609756
80,5568,0.133861339,-1.444156704,500,100,244,41,29.75609756
80,5569,0.861188676,0.017312407,500,100,244,41,29.75609756
80,5570,0.559932452,-0.446446287,500,100,244,41,29.75609756
80,5571,0.015129013,-1.965546184,500,100,244,41,29.75609756
80,5572,1.076328784,0.592458328,500,100,244,41,29.75609756
80,5573,1.662454616,1.19360218,500,100,244,41,29.75609756
80,5574,0.42261728,-0.843493902,500,100,244,41,29.75609756
80,5575,0.535062242,-0.483222983,500,100,244,41,29.75609756
80,5576,0.653597824,-0.470115143,500,100,244,41,29.75609756
80,5577,0.036552185,-1.708843086,500,100,244,41,29.75609756
80,5578,0.228932101,-0.989820611,500,100,244,41,29.75609756
80,5579,0.291302517,-1.76617478,500,100,244,41,29.75609756
80,5580,1.243004319,0.354156596,500,100,244,41,29.75609756
80,5581,0.354282807,-0.97078776,500,100,244,41,29.75609756
80,5582,1.062086683,-0.242115794,500,100,244,41,29.75609756
80,5583,1.083964302,-0.100044119,500,100,244,41,29.75609756
80,5584,1.87347145,1.739514054,500,100,244,41,29.75609756
80,5585,1.200071541,0.629245658,500,100,244,41,29.75609756
80,5586,1.681326213,1.130293442,500,100,244,41,29.75609756
80,5587,1.300384722,0.386254313,500,100,244,41,29.75609756
80,5588,1.373232173,0.215790833,500,100,244,41,29.75609756
80,5589,0.301362181,-1.068212978,500,100,244,41,29.75609756
80,5590,0.263567871,-0.872090906,500,100,244,41,29.75609756
80,5591,0.280907677,-1.126586526,500,100,244,41,29.75609756
80,5592,0.942968943,0.521121393,500,100,244,41,29.75609756
80,5593,1.135277707,0.399335158,500,100,244,41,29.75609756
80,5594,0.552388252,-0.401162148,500,100,244,41,29.75609756
80,5595,1.333417218,0.030480496,500,100,244,41,29.75609756
80,5596,1.644571081,0.990665636,500,100,244,41,29.75609756
80,5597,0.817537312,-0.387537379,500,100,244,41,29.75609756
80,5598,1.302262761,0.923324758,500,100,244,41,29.75609756
80,5599,1.291365945,-0.137908366,500,100,244,41,29.75609756
80,5600,0.604653179,-0.481111968,500,100,244,41,29.75609756
80,5601,1.328028274,0.677123248,500,100,244,41,29.75609756
80,5602,0.854551994,-0.535663782,500,100,244,41,29.75609756
80,5603,1.4198505,0.855158141,500,100,244,41,29.75609756
80,5604,1.018186932,-0.146244298,500,100,244,41,29.75609756
80,5605,0.944065529,0.488912435,500,100,244,41,29.75609756
451,29632,1.194992798,0.217814115,500,100,151,43,17.55813953
451,29633,1.539246142,0.783813894,500,100,151,43,17.55813953
451,29634,1.419772161,0.54774021,500,100,151,43,17.55813953
451,29635,0.885703735,0.409221536,500,100,151,43,17.55813953
451,29636,1.409309224,0.794508174,500,100,151,43,17.55813953
451,29637,2.006285327,1.218885643,500,100,151,43,17.55813953
451,29638,0.400970636,-0.279695457,500,100,151,43,17.55813953
451,29639,0.071422214,-0.630021736,500,100,151,43,17.55813953
451,29640,-0.000722547,-0.984323003,500,100,151,43,17.55813953
451,29641,1.292956809,0.21641761,500,100,151,43,17.55813953
451,29642,0.190976175,-0.961498548,500,100,151,43,17.55813953
451,29643,0.711816723,-0.183114106,500,100,151,43,17.55813953
451,29644,-0.750536157,-2.353613579,500,100,151,43,17.55813953
451,29645,0.863480179,0.357551651,500,100,151,43,17.55813953
451,29646,1.835297793,0.743748462,500,100,151,43,17.55813953
451,29647,1.301416822,0.257691847,500,100,151,43,17.55813953
451,29648,1.652305221,1.109144251,500,100,151,43,17.55813953
451,29649,1.205176821,0.168962468,500,100,151,43,17.55813953
451,29650,2.290274003,1.550572881,500,100,151,43,17.55813953
451,29651,1.156877248,0.27624983,500,100,151,43,17.55813953
451,29652,-0.392810577,-1.566321914,500,100,151,43,17.55813953
451,29653,1.487038409,0.591384471,500,100,151,43,17.55813953
451,29654,0.796229207,0.179385715,500,100,151,43,17.55813953
451,29655,1.275952461,0.343013633,500,100,151,43,17.55813953
451,29656,1.695022429,1.206079434,500,100,151,43,17.55813953
451,29657,0.837765337,0.186687494,500,100,151,43,17.55813953
451,29658,-0.25871403,-1.158347812,500,100,151,43,17.55813953
451,29659,1.383577074,0.916933269,500,100,151,43,17.55813953
451,29660,-0.146302023,-1.462187896,500,100,151,43,17.55813953
451,29661,1.277800924,0.445311179,500,100,151,43,17.55813953
451,29662,1.214330558,-0.162091788,500,100,151,43,17.55813953
451,29663,0.70878272,-0.635065783,500,100,151,43,17.55813953
451,29664,-0.106628958,-1.205429567,500,100,151,43,17.55813953
451,29665,0.293251981,-0.563936685,500,100,151,43,17.55813953
451,29666,-0.288248671,-0.896892046,500,100,151,43,17.55813953
451,29667,0.165393931,-0.552602572,500,100,151,43,17.55813953
451,29668,1.071298639,0.26869217,500,100,151,43,17.55813953
451,29669,1.868710109,1.134043984,500,100,151,43,17.55813953
451,29670,-0.030006233,-1.000657447,500,100,151,43,17.55813953
451,29671,0.005730688,-0.636111573,500,100,151,43,17.55813953
451,29672,1.411064972,0.404936433,500,100,151,43,17.55813953
451,29673,0.443237442,-0.916565009,500,100,151,43,17.55813953
451,29674,0.428715326,-0.732268956,500,100,151,43,17.55813953
109,7466,1.003524693,0.050440605,500,100,216,139,7.769784173
109,7467,0.518752819,-0.611037487,500,100,216,139,7.769784173
109,7468,0.54306663,0.570424818,500,100,216,139,7.769784173
109,7469,0.363232771,-0.270734826,500,100,216,139,7.769784173
109,7470,0.796979492,1.322811258,500,100,216,139,7.769784173
109,7471,0.942174416,0.33018186,500,100,216,139,7.769784173
109,7472,0.734031313,0.22915781,500,100,216,139,7.769784173
109,7473,1.065327847,1.085275361,500,100,216,139,7.769784173
109,7474,0.804785749,0.703677943,500,100,216,139,7.769784173
109,7475,1.105191978,1.784523375,500,100,216,139,7.769784173
109,7476,1.233573905,0.575486623,500,100,216,139,7.769784173
109,7477,0.879926941,1.768636197,500,100,216,139,7.769784173
109,7478,0.536263074,1.105874116,500,100,216,139,7.769784173
109,7479,0.668861893,0.445610897,500,100,216,139,7.769784173
109,7480,0.321769131,0.361914718,500,100,216,139,7.769784173
109,7481,0.84383269,1.610669403,500,100,216,139,7.769784173
109,7482,0.647738174,0.125889921,500,100,216,139,7.769784173
109,7483,0.371898095,0.001016996,500,100,216,139,7.769784173
109,7484,0.682671885,-0.756314767,500,100,216,139,7.769784173
109,7485,0.792616095,0.263344992,500,100,216,139,7.769784173
109,7486,0.555535216,1.479918457,500,100,216,139,7.769784173
109,7487,0.504091837,0.060592558,500,100,216,139,7.769784173
109,7488,1.111813955,0.417233286,500,100,216,139,7.769784173
109,7489,0.738960775,1.763256347,500,100,216,139,7.769784173
